AREA,CODE,CATALOG,TITLE,DESCRIPTION,UNIT,QTY,NOTE
 MEC-TUB,4.2,3018244,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 6""X4""",UN,0,
 MEC-TUB,4.2,3018243,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 6""X3""",UN,0,
 MEC-TUB,4.2,3018241,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 4""X2""",UN,0,
 MEC-TUB,4.2,3018242,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 4""X3""",UN,0,
 MEC-TUB,4.2,3018240,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 3""X2""",UN,0,
 MEC-TUB,4.2,3018239,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 3""X1/2""",UN,0,
 MEC-TUB,4.2,3018237,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 2""X1/2""",UN,0,
 MEC-TUB,4.2,3018236,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 2""X1""",UN,0,
 MEC-TUB,4.2,3018238,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 2""X3/4""",UN,0,
 MEC-TUB,4.2,3018233,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X1""",UN,0,
 MEC-TUB,4.2,3018232,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X3/4""",UN,0,
 MEC-TUB,4.2,3018231,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X1/2""",UN,0,
 MEC-TUB,4.2,3018235,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 1""X3/4""",UN,0,
 MEC-TUB,4.2,3018234,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 80, BW, ASTM A-234 GR WPB, ASME B16.9 1""X1/2""",UN,0,
 MEC-TUB,4.2,3018214,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 8""X6""",UN,0,
 MEC-TUB,4.2,3018213,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 8""X4""",UN,0,
 MEC-TUB,4.2,3018212,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 6""X4""",UN,0,
 MEC-TUB,4.2,3018211,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 6""X3""",UN,0,
 MEC-TUB,4.2,3018209,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 4""X2""",UN,0,
 MEC-TUB,4.2,3018210,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 4""X3""",UN,0,
 MEC-TUB,4.2,3018208,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 3""X2""",UN,0,
 MEC-TUB,4.2,3018207,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 3""X1/2""",UN,0,
 MEC-TUB,4.2,3018205,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 2""X1/2""",UN,0,
 MEC-TUB,4.2,3018204,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 2""X1""",UN,0,
 MEC-TUB,4.2,3018206,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 2""X3/4""",UN,0,
 MEC-TUB,4.2,3018201,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X1""",UN,0,
 MEC-TUB,4.2,3018200,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X3/4""",UN,0,
 MEC-TUB,4.2,3018199,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 1 1/2""X1/2""",UN,0,
 MEC-TUB,4.2,3018203,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 1""X3/4""",UN,0,
 MEC-TUB,4.2,3018202,SUMINISTRO REDUCCCIONES EXCENTRICAS,"SUMINISTRO DE EXCEN. REDUCER, SCH 160, BW, ASTM A-234 GR WPB, ASME B16.9 1""X1/2""",UN,0,
 MEC-TUB,4.2,3017316,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105, 3/4 """,UN,0,
 MEC-TUB,4.2,3017313,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105, 1 "", ",UN,0,
 MEC-TUB,4.2,3017314,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105, 1½ """,UN,0,
 MEC-TUB,4.2,3017315,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017312,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 3/4 """,UN,0,
 MEC-TUB,4.2,3017309,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1 "", ",UN,0,
 MEC-TUB,4.2,3017310,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000## FORGED ASTM A105, 1½ """,UN,0,
 MEC-TUB,4.2,3017311,SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 45 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017470,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE ELBOW 45° LR, SCH 20, BW, ASTM A-234 GR WPB, ASME B16.9 8""",UN,0,
 MEC-TUB,4.2,3017325,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-STD",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 3 "", S-STD",UN,0,
 MEC-TUB,4.2,3017326,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-STD",UN,0,
 MEC-TUB,4.2,3017327,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-STD",UN,0,
 MEC-TUB,4.2,3017328,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-STD",UN,0,
 MEC-TUB,4.2,3017318,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-80",UN,0,
 MEC-TUB,4.2,3017320,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-80",UN,0,
 MEC-TUB,4.2,3017322,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-80",UN,0,
 MEC-TUB,4.2,3017324,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-80",UN,0,
 MEC-TUB,4.2,3017317,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-160",UN,0,
 MEC-TUB,4.2,3017319,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-160",UN,0,
 MEC-TUB,4.2,3017321,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-160",UN,0,
 MEC-TUB,4.2,3017323,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-160",UN,0,
 MEC-TUB,4.2,3017338,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 2 "", S-STD",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 3 "", S-STD",UN,0,
 MEC-TUB,4.2,3017339,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 4 "", S-STD",UN,0,
 MEC-TUB,4.2,3017340,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 6 "", S-STD",UN,0,
 MEC-TUB,4.2,3017341,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 8 "", S-STD",UN,0,
 MEC-TUB,4.2,3017331,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 2 "", S-80",UN,0,
 MEC-TUB,4.2,3017333,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 4 "", S-80",UN,0,
 MEC-TUB,4.2,3017335,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 6 "", S-80",UN,0,
 MEC-TUB,4.2,3017337,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 8 "", S-80",UN,0,
 MEC-TUB,4.2,3017329,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 10 "", S-80",UN,0,
 MEC-TUB,4.2,3017330,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 2 "", S-160",UN,0,
 MEC-TUB,4.2,3017332,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 4 "", S-160",UN,0,
 MEC-TUB,4.2,3017334,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 6 "", S-160",UN,0,
 MEC-TUB,4.2,3017336,SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860,"SUMINISTRO DE 45 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A860 GR. WPB, 8 "", S-160",UN,0,
 MEC-TUB,4.2,3017343,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105 GALVANIZED AS PER ASTM A153 CL. B, 1+1/4 """,UN,0,
 MEC-TUB,4.2,3017342,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 FTH 3000# FORGED ASTM A105 GALVANIZED AS PER ASTM A153 CL. B, 3/4 "", ",UN,0,
 MEC-TUB,4.2,3017344,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1 """,UN,5,
 MEC-TUB,4.2,3017347,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 3/4 """,UN,5,
 MEC-TUB,4.2,3017345,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105, 1½ """,UN,4,
 MEC-TUB,4.2,3017346,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017354,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105, 3/4 """,UN,0,
 MEC-TUB,4.2,3017348,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105,  1 """,UN,0,
 MEC-TUB,4.2,3017350,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105, 1½ """,UN,0,
 MEC-TUB,4.2,3017352,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 3000,"SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11 SW 6000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017363,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8"", S-20",UN,0,
 MEC-TUB,4.2,3017349,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-STD",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 3 "", S-STD",UN,0,
 MEC-TUB,4.2,3017351,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-STD",UN,0,
 MEC-TUB,4.2,3017353,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-STD",UN,0,
 MEC-TUB,4.2,3017364,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-STD",UN,0,
 MEC-TUB,4.2,3017472,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE ELBOW 90°, CLASS 3000, SW, ASTM A-105, ASME B16.11 1""",UN,0,
 MEC-TUB,4.2,3017471,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE ELBOW 90°, CLASS 3000, SW, ASTM A-105, ASME B16.11 1/2""",UN,0,
 MEC-TUB,4.2,3017473,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO DE ELBOW 90°, CLASS 6000, SW, ASTM A-105, ASME B16.11 1""",UN,0,
 MEC-TUB,4.2,3017474,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO ELBOW 90°, CLASS 6000, SW, ASTM A-105, ASME B16.11 3/4""",UN,0,
 MEC-TUB,4.2,3017475,SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S,"SUMINISTRO ELBOW-O-LET, CLASS 3000, ASTM A-105, MSS-SP-97 8""X1""",UN,0,
 MEC-TUB,4.2,3017359,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-80",UN,0,
 MEC-TUB,4.2,3017360,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-80",UN,0,
 MEC-TUB,4.2,3017361,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-80",UN,0,
 MEC-TUB,4.2,3017362,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-80",UN,0,
 MEC-TUB,4.2,3017355,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 2 "", S-160",UN,0,
 MEC-TUB,4.2,3017356,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 4 "", S-160",UN,0,
 MEC-TUB,4.2,3017357,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 6 "", S-160",UN,0,
 MEC-TUB,4.2,3017358,SUMINISTRO DE 90 DEGREE ELBOW FEMALE END ASME B16.11,"SUMINISTRO DE 90 DEGREE ELBOW LR ASME B16.9 BW WROUGHT S ASTM A234 GR. WPB, 8 "", S-160",UN,0,
 MEC-TUB,4.2,3017928,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE ENDEND ASME B16.11 SW 3000# FORGED ASTM A105, 1 """,UN,0,
 MEC-TUB,4.2,3017930,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE ENDASME B16.11 SW 3000# FORGED ASTM A105, 3/4 """,UN,2,
 MEC-TUB,4.2,3017940,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105, 1½ """,UN,0,
 MEC-TUB,4.2,3017929,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017931,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105,  4 """,UN,0,
 MEC-TUB,4.2,3017932,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105,  6 """,UN,0,
 MEC-TUB,4.2,3017933,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105,  8 """,UN,0,
 MEC-TUB,4.2,3017934,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE ENDEND ASME B16.11 SW 6000 FORGED ASTM A105, 1 """,UN,0,
 MEC-TUB,4.2,3017936,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE ENDASME B16.11 SW 6000 FORGED ASTM A105, 3/4 """,UN,0,
 MEC-TUB,4.2,3017941,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE END ASME B16.11 SW 6000 FORGED ASTM A105, 1½ """,UN,0,
 MEC-TUB,4.2,3017935,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE END ASME B16.11 SW 6000# FORGED ASTM A105,  2 """,UN,0,
 MEC-TUB,4.2,3017937,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE END ASME B16.11 SW 6000# FORGED ASTM A105,  4 """,UN,0,
 MEC-TUB,4.2,3017938,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE END ASME B16.11 SW 6000# FORGED ASTM A105,  6 """,UN,0,
 MEC-TUB,4.2,3017939,SUMINISTRO DE TEE END ASME B16.11 SW 6000,"SUMINISTRO DE TEE END ASME B16.11 SW 6000# FORGED ASTM A105,  8 """,UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 20, BW, ASTM A-234 GR WPB, ASME B16.9 8""",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 40, BW, ASTM A-234 GR WPB, ASME B16.9 8""",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 40 BW, ASTM A-234 GR WPB, ASME B16.9 6""",UN,1,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 40, BW, ASTM A-234 GR WPB, ASME B16.9 4""",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 40, BW, ASTM A-234 GR WPB, ASME B16.9 3""",UN,0,
 MEC-TUB,4.2,CATALOGAR,SUMINISTRO DE TEE END ASME B16.9 BW,"SUMINISTRO DE TEE, SCH 40, BW, ASTM A-234 GR WPB, ASME B16.9 2""",UN,4,
